009a758bdeffcab800e56bebb721d70a3d4ffcdd1877af53c0582946e8972ed2	NES/4 Aftermarket/4 Betas/Touhou Rououmu (World) (Ja) (v0.46) (Beta) (Aftermarket) (Unl).nes	f1fe7f3acc53ec1b09c0014efa02737cc5418095	107ef6021a24032ee921faa0d56aa04a	ddf7ee96	393232
00a9e5813a3e712229aa03789648c3bb648173cceb7407992434a4abf239a429	EverDrive N8/4 Translations/Spanish/Karnov (J) [T-Spa1.0v_Wave].nes	2bda80e8203733a8beb8726cd1b5685035aeae91	6ab09053e20cbf147a8bf76fdcd8660a	c3a47a73	
00ad4a0c6612319bb9f918ca36d6e93b4e5d996716c0570a3ec92bd60533881b	NES/1 US - G-Q/KickMaster (USA).nes	e329254370f4a66b110fee46988da585989a586e	5adabc112c9cbec01a985611c2d3f2d8	eabd6104	262160
00b1b1b228f5ac5bf5b256f0f8de9a95f1f035cb49c10bbfeaad0ca361a31539	NES/4 Pirate/Asia/Domkey Kong (Asia) (En) (Pirate).nes	66d3502b2891195cf7013443338933253885b653	851f21ea93553268abdbc52cbc3825eb	2f7121a6	262160
00c3fbc524653f994a0456c97f2564238d45feac413ab6719c0d3ea76e9f79b7	NES/4 Pirate/China/Leidian Huang - Pikachu Chuanshuo (China) (Aftermarket) (Pirate).nes	d8c5043fa9b3111a3d195b88755e37ff3662b036	b3b7e41420753cf20853b22c1da178b1	c01138c8	2097168
00ce72d898608ed1b2cf1424a2240a07c099c383d2fce9211c3c0990b3b00a69	EverDrive N8/4 Hacks/Hacks P-R/Rockman 2019 New Year's (Hack) v1 Puresabe.nes	a81f7020335dbd1ff3c82119a06e2f6d955d4e6d	0d479478ca62649b2b303f52854ac082	f7bd33e2	
00d2d3411024ce4e05f3d2a3e67a5b6fcecb738eaa49a8fe7e47087451974cf5	NES/2 Japan/Japan A-D/Be-Bop-Highschool - Koukousei Gokuraku Densetsu (Japan).nes	68373685e2facefc23c5622ed3b7957b8d8c6500	d868b94084160470e3e265906b05477f	17d50605	262160
00d534196508d5e0f93d415cc897b19b762fb1fd937abc4c6cfd37ba5eb941a0	NES/4 Aftermarket/4 Revisions/Pogo Cats (World) (Aftermarket) (Unl).nes	ad52d161d90b1965643f42a1ba757ba96820393a	1151c42cccf104a3ee5728d39af19eb0	9b05a382	24592
00e08b768785055aac5990e5b7f0e45f7a070eb685b4ab2140d83b570c35b64b	NES/2 Unlicensed/2 Other Regions/Australia/Jackpot (Australia) (Unl).nes	8c4017d630253071a25b82a7e07dde1743c84c75	58ad054d29d58ee2dafb5f08ab881cf5	109b1091	65552
00e292aa93a1c0a8c3a99dec36a36ec8521646a92506176f00fc0518e3c4367f	NES/4 Aftermarket/4 Demos/CrossPaint (World) (v0.46) (Demo) (Aftermarket) (Unl).nes	a64f766178eba57aace94defa8d4158624094829	5f2d2467fced7c9a42297c66479ea2df	c0a452f1	524304
00ece36a3cb525f6ac8254874273bbf6b283e989c411945df79207454d77b345	EverDrive N8/4 Game Series Collections/Developer/Developer Konami - Ultra/Risa no Yousei Densetsu (Japan).fds	0560cdeefae79ded6ec8cc8b334becabdda47768	487ce1d891fd3a36152c1fa0a36d55b1	d7943621	
00eed4513a6f9a684713018a167d3ae971a30bbda19017f8c3e3cf47525a7287	NES/2 Japan/Japan E-J/Fuzzical Fighter (Japan).nes	803c3315f65542f80ba6ba5b57760f5a70bd6b0a	37d01381ea61fd73c01279411c093d88	e59d0ce0	262160
00f3ba611e923e89515306c6b9709940f981f6d2c079e38afa8e8ad1f6e533e5	EverDrive N8/4 Game Series Collections/Genre/Role Playing Games/All Role Playing Games/Jajamaru Gekimaden - Maboroshi no Kinmajou (J) [T+Eng0.1_Ethereal_Productions].nes	2b83eddd45aef4d360afd924c6688c34a4c3b3f6	52ad097d55726105c83674ca8e63dc89	1437ad26	
00f68b623e50749451453ff787f8518249a37247639a9028073b4e97f5040a4a	NES/4 Pirate/China/Grandia (China) (Pirate).nes	a406485b035fff0729cd6d90b6118f59f71e6912	524044184be2af2b25d229bda7e35b07	92938bda	1048592
0100ef1bbf16d6b733cb1d94617cc4b746031b4c19501162725603df3395dab7	EverDrive N8/4 Game Series Collections/Best-Of Lists/V's Recommended Games - 4chan/Famicom/Dragon Ball Z II - Gekishin Freeza!! [T+Eng_Saiya].nes	4a0aa863e53c7d0e372166371b2ae24b16346aef	6a71c712079256362f2c27215845fe99	3e4fe6db	
01011b05372e8cd8c8ff900a627c5158165997b07763a128e3bb35d0b3a7f55c	NES/4 Aftermarket/4 Demos/Melanchony of Existance - Chapter 0 (World) (Demo) (NESDev Compo 2011) (Aftermarket) (Unl).nes	52ff73bc299b2f571f03e7bbde635297061aaccf	f6ebc1af8b31a55336db9825f3a79646	8ef1fdba	524304
0103c455845e50a904b97128fd3f55c51f3f6d898621e53485896dda243c8057	NES/4 Aftermarket/4 Prototypes/Caged Fury (World) (Proto) (Aftermarket) (Unl).nes	687b3ad63d2aacc5ffe1c29dc4f876170deb87a4	be0036c305fddf4237f7f44b11c22061	22df3259	524304
